:START_ID(Reach),:END_ID(Reach),:Type
170601080303,170601080304,Downstream
170601080305,170601080306,Downstream
170601080401,170601080403,Downstream
170601080402,170601080403,Downstream
170601080403,170601080404,Downstream
170601090102,170601090104,Downstream
170603061306,170603061308,Downstream
170603061308,170601070201,Downstream
170601010104,170601010106,Downstream
170601010202,170601010203,Downstream
170601010303,170601010305,Downstream
170601020106,170601020201,Downstream
170601020201,170601020205,Downstream
170102010504,170102010507,Downstream
170102010505,170102010506,Downstream
170102010506,170102010507,Downstream
170102010507,170102010603,Downstream
170102010601,170102010603,Downstream
170102010602,170102010603,Downstream
170102010603,170102010611,Downstream
170102010604,170102010611,Downstream
170102010605,170102010611,Downstream
170102010606,170102010607,Downstream
170102031105,170102031107,Downstream
170102031107,170102031108,Downstream
170102031108,170102031202,Downstream
170102031201,170102031203,Downstream
170102031202,170102031203,Downstream
170102031203,170102031207,Downstream
170102031204,170102031205,Downstream
170102031205,170102031207,Downstream
170102031206,170102031207,Downstream
170102031207,170102031307,Downstream
170102031001,170102031002,Downstream
170102120606,170102120607,Downstream
170102120607,170102120802,Downstream
170102120701,170102120703,Downstream
170102120702,170102120703,Downstream
170102120703,170102120707,Downstream
170102120704,170102120705,Downstream
170102120705,170102120707,Downstream
170102120706,170102120707,Downstream
170102120707,170102120709,Downstream
170102120708,170102120709,Downstream
170102120709,170102120710,Downstream
170102120710,170102120802,Downstream
170102120801,170102120802,Downstream
170102120802,170102120803,Downstream
170102120803,170102120809,Downstream
170602031103,170602031105,Downstream
170602031104,170602031105,Downstream
170602031105,170602031106,Downstream
170602031106,170602031201,Downstream
170602031107,170602031201,Downstream
170602031201,170602031204,Downstream
170602031202,170602031204,Downstream
170602031203,170602031204,Downstream
170602031204,170602031302,Downstream
170602031301,170602031302,Downstream
170602031302,170602031303,Downstream
170602031303,170602070202,Downstream
170602040101,170602040102,Downstream
170602040102,170602040503,Downstream
170602040201,170602040202,Downstream
170602040202,170602040304,Downstream
170602040301,170602040302,Downstream
170602040302,170602040304,Downstream
170602040303,170602040304,Downstream
170602040304,170602040503,Downstream
170602040401,170602040402,Downstream
170602040402,170602040503,Downstream
170602040501,170602040503,Downstream
170602040502,170602040503,Downstream
170602040503,170602040508,Downstream
170602040504,170602040508,Downstream
170602040505,170602040508,Downstream
170602040506,170602040508,Downstream
170602040507,170602040508,Downstream
170602040508,170602040510,Downstream
170602040509,170602040510,Downstream
170602040510,170602040702,Downstream
170602040601,170602040602,Downstream
170602040602,170602040605,Downstream
170602040603,170602040605,Downstream
170602040604,170602040605,Downstream
170602040605,170602040702,Downstream
170602040701,170602040706,Downstream
170602040702,170602040706,Downstream
170602040703,170602040706,Downstream
170602040704,170602040706,Downstream
170602040705,170602040802,Downstream
170602040706,170602040802,Downstream
170602040801,170602040802,Downstream
170602040802,170602040806,Downstream
170602040803,170602040806,Downstream
170602040804,170602040806,Downstream
170602040805,170602040806,Downstream
170602040806,170602040809,Downstream
170602040807,170602040809,Downstream
170602040808,170602040809,Downstream
170602040809,170602030404,Downstream
170602050101,170602050103,Downstream
170602050102,170602050103,Downstream
170602050103,170602050203,Downstream
170602050201,170602050202,Downstream
170602050202,170602050203,Downstream
170602050203,170602050204,Downstream
170602050204,170602050401,Downstream
170602050301,170602050305,Downstream
170602050302,170602050305,Downstream
170602050303,170602050304,Downstream
170602050304,170602050305,Downstream
170602050305,170602050401,Downstream
170602050401,170602050402,Downstream
170602050402,170602050406,Downstream
170602050403,170602050404,Downstream
170602050404,170602050406,Downstream
170602050405,170602050406,Downstream
170602050406,170602050408,Downstream
170602050407,170602050408,Downstream
170602050408,170602050901,Downstream
170602050501,170602050502,Downstream
170602050502,170602050503,Downstream
170602050503,170602050504,Downstream
170602050504,170602050901,Downstream
170602050601,170602050602,Downstream
170602050602,170602050604,Downstream
170602050603,170602050604,Downstream
170602050604,170602050901,Downstream
170602050701,170602050702,Downstream
170602050702,170602050703,Downstream
170602050703,170602050902,Downstream
170602050801,170602050802,Downstream
170602050802,170602050804,Downstream
170602050803,170602050804,Downstream
170602090302,170602090304,Downstream
170602090303,170602090304,Downstream
170602090304,170602090501,Downstream
170602090401,170602090402,Downstream
170602090402,170602090403,Downstream
170602090403,170602090405,Downstream
170602090404,170602090405,Downstream
170602090405,170602090501,Downstream
170602090501,170602090504,Downstream
170602090502,170602090504,Downstream
170602090503,170602090504,Downstream
170602090504,170602090802,Downstream
170602090601,170602090603,Downstream
170602090602,170602090603,Downstream
170602090603,170602090802,Downstream
170602090701,170602090703,Downstream
170602090702,170602090703,Downstream
170602090703,170602090901,Downstream
170602090801,170602090901,Downstream
170602090802,170602090901,Downstream
170602090901,170602090905,Downstream
170602090902,170602090905,Downstream
170602090903,170602090905,Downstream
170602090904,170602090905,Downstream
170602090905,170602091004,Downstream
170602091001,170602091004,Downstream
170602091002,170602091004,Downstream
170602091003,170602091004,Downstream
170602091004,170601030103,Downstream
170602100101,170602100105,Downstream
170602100102,170602100105,Downstream
170602100103,170602100105,Downstream
170602100104,170602100105,Downstream
170602100105,170602100201,Downstream
170602100201,170602100202,Downstream
170602100202,170602100203,Downstream
170602100203,170602100502,Downstream
170602100301,170602100302,Downstream
170602100302,170602100502,Downstream
170602100401,170602100402,Downstream
170602100402,170602100404,Downstream
170602100403,170602100404,Downstream
170602100404,170602100505,Downstream
170602100501,170602100502,Downstream
170602100502,170602100503,Downstream
170602100503,170602100505,Downstream
170602100504,170602100505,Downstream
170602100505,170602090206,Downstream
170603010101,170603010103,Downstream
170603010102,170603010103,Downstream
170603010103,170603010403,Downstream
170603010201,170603010202,Downstream
170603010202,170603010403,Downstream
170603010301,170603010303,Downstream
170603010302,170603010303,Downstream
170603010303,170603010405,Downstream
170603010401,170603010403,Downstream
170603010402,170603010404,Downstream
170603010403,170603010404,Downstream
170603010404,170603010405,Downstream
170603010405,170603010703,Downstream
170603010501,170603010503,Downstream
170603010502,170603010503,Downstream
170603010503,170603010703,Downstream
170603010601,170603010605,Downstream
170603010602,170603010605,Downstream
170603010603,170603010606,Downstream
170603010604,170603010606,Downstream
170603010605,170603010607,Downstream
170603010606,170603010607,Downstream
170603010607,170603010705,Downstream
170603010701,170603010703,Downstream
170603010702,170603010703,Downstream
170603010703,170603010705,Downstream
170603010704,170603010705,Downstream
170603030501,170603030503,Downstream
170603030502,170603030503,Downstream
170603030503,170603030504,Downstream
170603030504,170603030506,Downstream
170603030505,170603030506,Downstream
170603030506,170603030704,Downstream
170603030601,170603030603,Downstream
170603030602,170603030603,Downstream
170603030603,170603030704,Downstream
170603030701,170603030704,Downstream
170603030702,170603030704,Downstream
170603030703,170603030704,Downstream
170603030704,170603030708,Downstream
170603030705,170603030708,Downstream
170603030706,170603030708,Downstream
170603030707,170603030708,Downstream
170603030708,170603040201,Downstream
170603040101,170603040103,Downstream
170603040102,170603040103,Downstream
170603040103,170603040203,Downstream
170603040201,170603040203,Downstream
170603040202,170603040203,Downstream
170603040203,170603060501,Downstream
170603050101,170603050103,Downstream
170603050102,170603050103,Downstream
170603050103,170603050104,Downstream
170603050104,170603050501,Downstream
170603050201,170603050204,Downstream
170603050202,170603050204,Downstream
170603050203,170603050204,Downstream
170603050204,170603050501,Downstream
170603050301,170603050302,Downstream
170603050302,170603050501,Downstream
170603050401,170603050402,Downstream
170603050402,170603050502,Downstream
170603050501,170603050502,Downstream
170603050502,170603050505,Downstream
170603050503,170603050505,Downstream
170603050504,170603050505,Downstream
170603050505,170603050507,Downstream
170603050506,170603050507,Downstream
170603050507,170603050703,Downstream
170603050601,170603050603,Downstream
170603050602,170603050603,Downstream
170603050603,170603050703,Downstream
170603050701,170603050703,Downstream
170603050702,170603050703,Downstream
170603050703,170603050704,Downstream
170603050704,170603050903,Downstream
170603050801,170603050806,Downstream
170603050802,170603050806,Downstream
170603050803,170603050806,Downstream
170603050804,170603050806,Downstream
170603050805,170603050806,Downstream
170603050806,170603050903,Downstream
170603050901,170603050903,Downstream
170603050902,170603050903,Downstream
170603050903,170603060501,Downstream
170603060101,170603060103,Downstream
170603060102,170603060103,Downstream
170603060103,170603060104,Downstream
170603060104,170603060105,Downstream
170603060105,170603060107,Downstream
170603060106,170603060107,Downstream
170603060107,170603060501,Downstream
170603060201,170603060204,Downstream
170603060202,170603060204,Downstream
170603060203,170603060204,Downstream
170603060204,170603060205,Downstream
170603060205,170603060503,Downstream
170603060301,170603060302,Downstream
170603060302,170603060504,Downstream
170603060401,170603060403,Downstream
170603060402,170603060403,Downstream
170603060403,170603060405,Downstream
170603060404,170603060405,Downstream
170603060405,170603060504,Downstream
170603060501,170603060503,Downstream
170603060502,170603060503,Downstream
170603060503,170603060504,Downstream
170603060504,170603061302,Downstream
170603060601,170603060602,Downstream
170603060602,170603060603,Downstream
170603060603,170603060607,Downstream
170603060604,170603060606,Downstream
170601020202,170601020203,Downstream
170601020203,170601020205,Downstream
170601020204,170601020205,Downstream
170601020205,170601020206,Downstream
170601020206,170601020501,Downstream
170601020305,170601020306,Downstream
170601020306,170601020407,Downstream
170601020403,170601020407,Downstream
170601020404,170601020407,Downstream
170601020405,170601020406,Downstream
170601020406,170601020407,Downstream
170601020407,170601020501,Downstream
170601020501,170601020502,Downstream
170601020502,170601020510,Downstream
170601020503,170601020504,Downstream
170601020504,170601020510,Downstream
170601020505,170601020507,Downstream
170601020506,170601020507,Downstream
170601020507,170601020510,Downstream
170601020508,170601020509,Downstream
170601020509,170601020510,Downstream
170601020510,170601010306,Downstream
170601030101,170601030103,Downstream
170601030102,170601030103,Downstream
170601060401,170601060403,Downstream
170601060402,170601060403,Downstream
170601060403,170601060408,Downstream
170601060404,170601060406,Downstream
170601060405,170601060406,Downstream
170601060406,170601060408,Downstream
170601060407,170601060408,Downstream
170601060408,170601060504,Downstream
170601060603,170601060606,Downstream
170601070801,170601070802,Downstream
170601080204,170601080205,Downstream
170601080205,170601080210,Downstream
170601080208,170601080210,Downstream
170601080209,170601080210,Downstream
170601080210,170601080308,Downstream
170601080304,170601080306,Downstream
170601080306,170601080308,Downstream
170601080307,170601080308,Downstream
170601080308,170601080503,Downstream
170601080404,170601080405,Downstream
170601080405,170601080406,Downstream
170601080501,170601080502,Downstream
160101020103,160101020105,Downstream
160101020202,160101020204,Downstream
170102010607,170102010608,Downstream
170102010608,170102010611,Downstream
170102010609,170102010610,Downstream
170102010610,170102010611,Downstream
170102010611,170102010708,Downstream
170102010701,170102010702,Downstream
170102010702,170102010703,Downstream
170102010703,170102010707,Downstream
170102010704,170102010707,Downstream
170102010705,170102010707,Downstream
170102031002,170102031004,Downstream
170102031003,170102031004,Downstream
170102031004,170102031108,Downstream
170102031301,170102031303,Downstream
170102031302,170102031303,Downstream
170102031303,170102031307,Downstream
170102031304,170102031306,Downstream
170102120807,170102120809,Downstream
170102120808,170102120809,Downstream
170102120809,170102120810,Downstream
170102120810,170102130503,Downstream
170603060605,170603060606,Downstream
170603060606,170603060607,Downstream
170603060607,170603061302,Downstream
170603060701,170603060702,Downstream
170603060702,170603061305,Downstream
170603060801,170603060802,Downstream
170603060802,170603060902,Downstream
170603060901,170603060902,Downstream
170603060902,170603060906,Downstream
170603060903,170603060906,Downstream
170603060904,170603060906,Downstream
170603060905,170603060906,Downstream
170603060906,170603061103,Downstream
170603061001,170603061003,Downstream
170603061002,170603061003,Downstream
170603061003,170603061103,Downstream
170603061101,170603061103,Downstream
170603061102,170603061103,Downstream
170603061103,170603061308,Downstream
170603061201,170603061206,Downstream
170603061202,170603061203,Downstream
170603061203,170603061206,Downstream
170603061204,170603061205,Downstream
170603061205,170603061206,Downstream
170603061206,170603061308,Downstream
170603061301,170603061302,Downstream
170603061302,170603061305,Downstream
170603061303,170603061305,Downstream
170603061304,170603061305,Downstream
170603061305,170603061308,Downstream
170603061307,170603061308,Downstream
170603070101,170603070103,Downstream
170603070102,170603070105,Downstream
170603070103,170603070105,Downstream
170603070104,170603070105,Downstream
170603070105,170603070702,Downstream
170603070201,170603070204,Downstream
170603070202,170603070204,Downstream
170603070203,170603070206,Downstream
170603070204,170603070206,Downstream
170603070205,170603070206,Downstream
170603070206,170603070403,Downstream
170603070301,170603070303,Downstream
170603070302,170603070303,Downstream
170603070303,170603070403,Downstream
170603070401,170603070402,Downstream
170603070402,170603070403,Downstream
170603070403,170603070702,Downstream
170603070501,170603070502,Downstream
170603070502,170603070507,Downstream
170603070503,170603070507,Downstream
170603070504,170603070507,Downstream
170603070505,170603070507,Downstream
170603070506,170603070507,Downstream
170603070507,170603070703,Downstream
170603070601,170603070603,Downstream
170603070602,170603070603,Downstream
170603070603,170603070703,Downstream
170603070701,170603070702,Downstream
170603070702,170603070703,Downstream
170603070703,170603070802,Downstream
170603070801,170603070802,Downstream
170603070802,170603070803,Downstream
170603070803,170603071002,Downstream
170603070901,170603070903,Downstream
170603070902,170603070903,Downstream
170603070903,170603071002,Downstream
170603071001,170603071002,Downstream
170603071002,170603080404,Downstream
170603080101,170603080105,Downstream
170603080102,170603080105,Downstream
170603080103,170603080105,Downstream
170603080104,170603080301,Downstream
170603080105,170603080301,Downstream
170603080201,170603080202,Downstream
170603080202,170603080204,Downstream
170603080203,170603080204,Downstream
170603080204,170603080302,Downstream
170603080301,170603080302,Downstream
170603080302,170603080502,Downstream
170603080401,170603080404,Downstream
170603080402,170603080404,Downstream
170603080403,170603080404,Downstream
170603080404,170603080502,Downstream
170603080501,170603080502,Downstream
170601060604,170601060606,Downstream
170601060605,170601060606,Downstream
170601060606,170601060607,Downstream
170601060607,170601060711,Downstream
170601060710,170601060711,Downstream
170601060711,170601030303,Downstream
170601030207,170601030208,Downstream
170601030208,170601030209,Downstream
170601030209,170601030307,Downstream
100200070102,100200070107,Downstream
100200070101,100200070102,Downstream
100200070107,100200070201,Downstream
100200070103,100200070104,Downstream
100700010201,100700010203,Downstream
100700010203,100700010303,Downstream
100700010202,100700010203,Downstream
100700010303,100700010304,Downstream
100700010409,100700010702,Downstream
100700010402,100700010409,Downstream
100700010405,100700010409,Downstream
170102010706,170102010707,Downstream
170102010707,170102010708,Downstream
170102010708,170102010807,Downstream
170102010801,170102010807,Downstream
170102010802,170102010807,Downstream
170102010803,170102010807,Downstream
170102010804,170102010807,Downstream
170102010805,170102010806,Downstream
170102010806,170102010807,Downstream
170102010807,170102010809,Downstream
170102010808,170102010810,Downstream
170102010809,170102010810,Downstream
170102010810,170102020602,Downstream
170102020101,170102020103,Downstream
170102020102,170102020103,Downstream
170102031305,170102031306,Downstream
170102031306,170102031307,Downstream
170102031307,170102031308,Downstream
170102031308,170102040104,Downstream
170102040101,170102040102,Downstream
170102040102,170102040104,Downstream
170102040103,170102040104,Downstream
170102040104,170102040205,Downstream
170102040201,170102040205,Downstream
170102040202,170102040205,Downstream
170102040203,170102040205,Downstream
170102040204,170102040205,Downstream
170102040205,170102040210,Downstream
170102040206,170102040210,Downstream
170601030302,170601030305,Downstream
170601030304,170601030305,Downstream
170601060708,170601060709,Downstream
170601070105,170601070201,Downstream
170601070202,170601070203,Downstream
170601070203,170601070205,Downstream
170601070204,170601070205,Downstream
170601070205,170601070802,Downstream
170102020103,170102020105,Downstream
170102020104,170102020105,Downstream
170102020105,170102020202,Downstream
170102020201,170102020202,Downstream
170102020202,170102020204,Downstream
170102020203,170102020204,Downstream
170102020204,170102020502,Downstream
170102020301,170102020303,Downstream
170102020302,170102020303,Downstream
170102020303,170102020502,Downstream
170102040207,170102040210,Downstream
170102040208,170102040210,Downstream
170102040209,170102040210,Downstream
170102040210,170102040601,Downstream
170102040301,170102040302,Downstream
170102040302,170102040303,Downstream
170102040303,170102040304,Downstream
170102040304,170102040305,Downstream
170102040305,170102040601,Downstream
170102040401,170102040403,Downstream
170102130503,170102130510,Downstream
100800010205,100800010206,Downstream
100800010206,100800010207,Downstream
100800010201,100800010203,Downstream
100800010202,100800010203,Downstream
100800010210,100800010211,Downstream
100800010209,100800010210,Downstream
100800010301,100800010303,Downstream
170102020401,170102020402,Downstream
170102020402,170102020405,Downstream
170102020403,170102020405,Downstream
170102020404,170102020405,Downstream
170102020405,170102020506,Downstream
170102020501,170102020502,Downstream
170102020502,170102020504,Downstream
170102020503,170102020504,Downstream
170102020504,170102020505,Downstream
170102020505,170102020506,Downstream
170102020506,170102020602,Downstream
170102040402,170102040403,Downstream
170102040403,170102040405,Downstream
170102040404,170102040405,Downstream
170102040405,170102040601,Downstream
170102040501,170102040502,Downstream
170102040502,170102040507,Downstream
170102040503,170102040507,Downstream
170102040504,170102040505,Downstream
170102040505,170102040506,Downstream
170102040506,170102040507,Downstream
170102040507,170102040508,Downstream
170102040508,170102040602,Downstream
170102040601,170102040602,Downstream
170402080504,170402080505,Downstream
170402080505,170402080507,Downstream
170402080506,170402080507,Downstream
170402080507,170402080608,Downstream
170402080601,170402080602,Downstream
170402080602,170402080605,Downstream
170402080603,170402080605,Downstream
170402080604,170402080605,Downstream
170402080605,170402080606,Downstream
170402080606,170402080608,Downstream
170402080607,170402080608,Downstream
170402080608,170402061005,Downstream
170402090101,170402090102,Downstream
170402090102,170402090103,Downstream
170402090103,170402090104,Downstream
170402090104,170402090107,Downstream
170402090105,170402090107,Downstream
170402090106,170402090107,Downstream
170402090107,170402090109,Downstream
170402090108,170402090109,Downstream
170402090109,170402090303,Downstream
170402090201,170402090203,Downstream
170402090202,170402090203,Downstream
170402090203,CLOSED BASIN,Downstream
170402090204,170402090205,Downstream
170402090205,170402090403,Downstream
170402090301,170402090303,Downstream
170402090302,170402090303,Downstream
170402090303,170402090305,Downstream
170402090304,170402090305,Downstream
170402090305,170402090403,Downstream
170402090401,170402090403,Downstream
170402090402,170402090403,Downstream
170402090403,170402090406,Downstream
170402090404,170402090406,Downstream
170402090405,170402090406,Downstream
170402090406,170402091301,Downstream
170402090501,CLOSED BASIN,Downstream
170402090502,170402090505,Downstream
170402090503,170402090504,Downstream
170402090504,170402090505,Downstream
170402090505,170402091302,Downstream
170402090601,170402090603,Downstream
170402090602,170402090603,Downstream
170402090603,170402091304,Downstream
170402090700,CLOSED BASIN,Downstream
170402090801,170402090808,Downstream
170402090802,170402090808,Downstream
170402090803,170402090808,Downstream
170402090804,170402090807,Downstream
170402090805,170402090807,Downstream
170402090806,170402090807,Downstream
170402090807,170402090808,Downstream
170402090808,170402090900,Downstream
170402090900,CLOSED BASIN,Downstream
170402091001,170402091003,Downstream
170402091002,170402091003,Downstream
170402091003,170402091005,Downstream
170402091004,170402091005,Downstream
170402091005,170402091102,Downstream
170402091101,CLOSED BASIN,Downstream
170402091102,170402091104,Downstream
170402091103,170402091104,Downstream
170402091104,CLOSED BASIN,Downstream
170402091105,170402091106,Downstream
170402091106,CLOSED BASIN,Downstream
170402091201,170402091203,Downstream
170402091202,170402091205,Downstream
170402091203,170402091205,Downstream
170402091204,170402091208,Downstream
170102020601,170102020602,Downstream
170102020602,170102020605,Downstream
170102020603,170102020605,Downstream
170102020604,170102020605,Downstream
170102020605,170102020613,Downstream
170102020606,170102020607,Downstream
170102020607,170102020608,Downstream
170102020608,170102020613,Downstream
170102020609,170102020613,Downstream
170102020610,170102020613,Downstream
170102020611,170102020613,Downstream
170102040602,170102040603,Downstream
170102040603,170102040606,Downstream
170102040604,170102040606,Downstream
170102040605,170102040606,Downstream
170102040606,170102040609,Downstream
170102040607,170102040608,Downstream
170102040608,170102040609,Downstream
170102040609,170102040612,Downstream
170102040610,170102040611,Downstream
170102040611,170102040612,Downstream
170102040612,170102040801,Downstream
170102040801,170102040803,Downstream
170102090101,170102090107,Downstream
170401040101,170401040102,Downstream
170401040102,170401040103,Downstream
170401040103,170401040104,Downstream
170401040104,170401040105,Downstream
170401040105,170401040403,Downstream
170401040301,170401040302,Downstream
170401040302,170401040303,Downstream
170401040303,170401040403,Downstream
170401040502,170401040701,Downstream
170401040701,170401040705,Downstream
170401040705,170401040901,Downstream
170401040702,170401040703,Downstream
170401040703,170401040705,Downstream
170401040704,170401040705,Downstream
170401040601,170401040602,Downstream
170401040602,170401040705,Downstream
170401040801,170401040802,Downstream
170401040802,170401040901,Downstream
170401040901,170401040905,Downstream
170401040905,170402010102,Downstream
170401040902,170401040905,Downstream
170401040903,170401040905,Downstream
170401040904,170401040905,Downstream
170401050106,170401050109,Downstream
170401050107,170401050109,Downstream
170401050201,170401050203,Downstream
170402091205,170402091208,Downstream
170402091206,170402091208,Downstream
170402091207,170402091208,Downstream
170402091208,170402091307,Downstream
170402091301,170402091302,Downstream
170402091302,170402091304,Downstream
170402091303,170402091304,Downstream
170402091304,170402091306,Downstream
170402091305,170402091306,Downstream
170402091306,170402091307,Downstream
170402091307,170402120401,Downstream
170402100203,170402100205,Downstream
170402100205,170402100207,Downstream
170402100206,170402100207,Downstream
170402100305,170402100901,Downstream
170402100405,170402100901,Downstream
170402100501,170402100502,Downstream
170402100502,170402100504,Downstream
170402100503,170402100504,Downstream
170402100504,170402100901,Downstream
170402100601,170402100604,Downstream
170402100602,170402100604,Downstream
170402100603,170402100604,Downstream
170402100604,170402100605,Downstream
170402100605,170402100902,Downstream
170402100701,170402100702,Downstream
170402100702,170402100704,Downstream
170402100703,170402100704,Downstream
170402100704,170402100905,Downstream
170402100801,170402100803,Downstream
170402100802,170402100803,Downstream
170402100803,170402100905,Downstream
170402100901,170402100902,Downstream
170402100902,170402100905,Downstream
170402100903,170402100905,Downstream
170402100904,170402100905,Downstream
170402100905,170402090403,Downstream
170402110104,170402110105,Downstream
170402110301,170402110304,Downstream
170402110302,170402110303,Downstream
170402110303,170402110304,Downstream
170402110304,170402110401,Downstream
170402110401,170402110407,Downstream
170402110402,170402110407,Downstream
170402110403,170402110407,Downstream
170402110404,170402110407,Downstream
170402110405,170402110407,Downstream
170402100302,170402100304,Downstream
170402100303,170402100304,Downstream
170402100304,170402100305,Downstream
170402100401,170402100403,Downstream
170402100402,170402100404,Downstream
170402100403,170402100404,Downstream
170402100404,170402100405,Downstream
170402110203,170402110205,Downstream
170402110206,170402110207,Downstream
170402110207,170402110301,Downstream
170401030509,170401040403,Downstream
170401040403,170401040701,Downstream
170401040402,170401040403,Downstream
170401040401,170401040402,Downstream
170401040201,170401040202,Downstream
170401040202,170401040403,Downstream
170401040501,170401040502,Downstream
170401050109,170401050205,Downstream
170401050108,170401050109,Downstream
170401050205,170401050302,Downstream
170401050203,170401050205,Downstream
170103040101,170103040102,Downstream
170103040102,170103040103,Downstream
170103040103,170103040105,Downstream
170103040104,170103040304,Downstream
170103040105,170103040304,Downstream
170102020612,170102020613,Downstream
170102020613,170102021402,Downstream
170102020701,170102020703,Downstream
170102020702,170102020703,Downstream
170102020703,170102021202,Downstream
170102020801,170102020802,Downstream
170102020802,170102020804,Downstream
170102020803,170102020804,Downstream
170102020804,170102020805,Downstream
170102040802,170102040803,Downstream
170102040803,170102040805,Downstream
170102040804,170102040806,Downstream
170102040805,170102040806,Downstream
170102040806,170102040807,Downstream
170102040807,170102130503,Downstream
170102040706,170102040707,Downstream
170102090102,170102090107,Downstream
170102090103,170102090107,Downstream
170102090104,170102090105,Downstream
170102090105,170102090106,Downstream
170102090106,170102090107,Downstream
170102090107,170102090204,Downstream
170102090201,170102090202,Downstream
170102090202,170102090204,Downstream
170102090203,170102090204,Downstream
170102090204,170102090206,Downstream
170102090205,170102090206,Downstream
170102090206,170102090304,Downstream
170401050304,170401050305,Downstream
170401050303,170401050304,Downstream
170402010101,170402010102,Downstream
170402010102,170402010302,Downstream
170402010200,CLOSED BASIN,Downstream
170402010301,170402010302,Downstream
170402010302,170402010502,Downstream
170402010401,170402010402,Downstream
170402010402,170402010502,Downstream
170402010501,170402010502,Downstream
170402010502,170402010503,Downstream
170402010503,170402050407,Downstream
170402020101,170402020103,Downstream
170402020103,170402020105,Downstream
170402020102,170402020103,Downstream
170402020104,170402020105,Downstream
170402020105,170402020302,Downstream
170402020201,170402020202,Downstream
170402020202,170402020304,Downstream
170402020303,170402020305,Downstream
170402020304,170402020307,Downstream
170402020307,170402020602,Downstream
170402020306,170402020307,Downstream
170402020305,170402020307,Downstream
170402020601,170402020602,Downstream
170402020602,170402020604,Downstream
170402020603,170402020604,Downstream
170402020604,170402020605,Downstream
170402020605,170402020606,Downstream
170402020606,170402020701,Downstream
170402020403,170402020404,Downstream
170402020404,170402020505,Downstream
170402020501,170402020502,Downstream
170402020502,170402020504,Downstream
170402020503,170402020504,Downstream
170402020504,170402020505,Downstream
170402020505,170402020606,Downstream
170402020701,170402020702,Downstream
170402020702,170402030503,Downstream
170402030304,170402030305,Downstream
170402030305,170402030504,Downstream
170402030501,170402030502,Downstream
170402030502,170402030504,Downstream
170402030503,170402030504,Downstream
170402030504,170402030506,Downstream
170402030506,170402010302,Downstream
170402030505,170402030506,Downstream
170402030400,CLOSED BASIN,Downstream
170402040206,170402040404,Downstream
170402040401,170402040404,Downstream
170402040404,170402040407,Downstream
170402040407,170402040502,Downstream
170402040501,170402040502,Downstream
170402040502,170402040503,Downstream
170402040503,170402040801,Downstream
170402040602,170402040603,Downstream
170402040601,170402040602,Downstream
170402040603,170402040605,Downstream
170402040604,170402040605,Downstream
170402110406,170402110407,Downstream
170402110407,170402091306,Downstream
170402120101,170402120103,Downstream
170402120102,CLOSED BASIN,Downstream
170402120103,CLOSED BASIN,Downstream
170402120104,170402120108,Downstream
170402120105,170402120107,Downstream
170402120106,170402120107,Downstream
170402120107,170402120108,Downstream
170402120108,170402120401,Downstream
170402120201,170402120202,Downstream
170402120202,170402120203,Downstream
170402120203,170402120303,Downstream
170402120301,170402120302,Downstream
170402120302,170402120303,Downstream
170402120303,170402120402,Downstream
170402120401,170402120402,Downstream
170402120402,170402120403,Downstream
170402120403,170402120502,Downstream
170402120501,170402120502,Downstream
170402120503,170402120704,Downstream
170402120502,170402120503,Downstream
170402120601,170402120603,Downstream
170402120602,170402120603,Downstream
170402120603,170402120604,Downstream
170402120604,170402120607,Downstream
170402120605,170402120607,Downstream
170402120606,170402120607,Downstream
170402120607,170402120608,Downstream
170402120608,170402120704,Downstream
170402120701,170402120702,Downstream
170402120702,170402120703,Downstream
170402120703,170402121006,Downstream
170402120704,170402121006,Downstream
170402120801,170402120803,Downstream
170402120802,170402120902,Downstream
170402120803,170402120902,Downstream
170402120901,170402120902,Downstream
170402120902,170402120905,Downstream
170402120903,170402120905,Downstream
170402120904,170402120905,Downstream
170402120905,170402121006,Downstream
170402121001,170402121003,Downstream
170402121002,170402121004,Downstream
170402121003,170402121006,Downstream
170402121004,170402121105,Downstream
170402121005,170402121006,Downstream
170402121006,170402121105,Downstream
170402121101,170402121105,Downstream
170402121102,170402121105,Downstream
170402121103,170402121105,Downstream
170402121104,170402121105,Downstream
170402121105,170402121303,Downstream
170402121201,170402121202,Downstream
170402121202,170402121203,Downstream
170402121203,170402121205,Downstream
170402121204,170402121205,Downstream
170402121205,170402121208,Downstream
170402121206,170402121207,Downstream
170402121207,170402121208,Downstream
170402121208,170501010306,Downstream
170402121301,170402121302,Downstream
170402121302,170402121304,Downstream
170402121303,170402121304,Downstream
170402121304,170402121305,Downstream
170402121305,170402121306,Downstream
170402121306,170501010306,Downstream
170402130501,170402130502,Downstream
170402130502,170402130504,Downstream
170402130503,170402130504,Downstream
170402130504,170402130511,Downstream
170402130505,170402130511,Downstream
170402130509,170402130511,Downstream
170402130705,170402130706,Downstream
170402130706,170402130709,Downstream
170401050202,170401050203,Downstream
170401050302,170401050306,Downstream
170401050306,170401050308,Downstream
170401050305,170401050306,Downstream
170401050308,170401050309,Downstream
170401050307,170401050308,Downstream
170401050309,170401030509,Downstream
170402020301,170402020302,Downstream
170402020302,170402020305,Downstream
170402020401,170402020403,Downstream
170401010610,170401030504,Downstream
170401010502,170401010506,Downstream
170401010501,170401010502,Downstream
170401010506,170401010508,Downstream
170401010503,170401010506,Downstream
