HUC_ID,name
170602030801,Spring Creek
170602030802,Boulder Creek-Salmon River
170602030803,Pine Creek
170602030804,Big Sheepeater Creek-Salmon River
170602030901,Headwaters Panther Creek
170602030902,Cabin Creek-Panther Creek
170602030903,Musgrove Creek
170602030904,Porphyry Creek-Panther Creek
170602030905,Moyer Creek
170602031001,Upper Napias Creek
170602031002,Arnett Creek
170602031003,Middle Napias Creek
170602031004,Lower Napias Creek
170602031101,Woodtick Creek
170602031102,Copper Creek-Panther Creek
170602070403,Lower Sabe Creek
170602070501,Big Squaw Creek
170602070502,Big Bear Creek-Salmon River
170602070503,Hot Springs Creek-Salmon River
170602070504,Dillinger Creek-Salmon River
170602070601,Upper Bargamin Creek
170602070602,Middle Bargamin Creek
170602070603,Lower Bargamin Creek
170602070701,Richardson Creek-Salmon River
170602070702,Big Mallard Creek
170602070703,Trout Creek-Salmon River
170602070704,Lemhi Creek-Salmon River
170602070705,Rhett Creek
170602070706,Fivemile Creek
170602070707,Jersey Creek-Salmon River
170602070801,Upper Warren Creek
170602070802,Middle Warren Creek
170602070803,Lower Warren Creek
170602070901,Upper Crooked Creek
170602070902,Big Creek
170602070903,Lake Creek
170602070904,Lower Crooked Creek
170602071001,Meadow Creek
170602071002,Anchor Creek-Wind River
170602071101,Indian Creek-Salmon River
170602071102,California Creek
170602071103,Bull Creek-Salmon River
170602071104,Sheep Creek
170602071105,Bear Creek-Salmon River
170602071106,Fall Creek
170602071107,Carey Creek-Salmon River
170602080101,Headwaters Johnson Creek
170602080102,Lunch Creek-Johnson Creek
170602080103,Sheep Creek-Johnson Creek
170602080104,Ditch Creek-Johnson Creek
170602080105,Burntlog Creek
170602080106,Trapper Creek-Johnson Creek
170602080107,Riordan Creek
170602080108,Porcupine Creek-Johnson Creek
170602080201,Headwaters East Fork South Fork Salmon River
170602080202,Sugar Creek
170602080203,Tamarack Creek
170602080204,Profile Creek
170602080205,Quartz Creek
170602080206,No Mans Creek-East Fork South Fork Salmon River
170602080301,Caton Creek
170602080302,Loosum Creek-East Fork South Fork Salmon River
170602080303,Deadman Creek-East Fork South Fork Salmon River
170602080401,Headwaters South Fork Salmon River
170602080402,Curtis Creek
170602080403,Bear Creek-South Fork Salmon River
170602080404,Warm Lake Creek
170602080405,Dollar Creek
170602080406,Six-bit Creek-South Fork Salmon River
170602080407,Goat Creek-South Fork Salmon River
170602080408,Blackmare Creek
170602080409,Fourmile Creek-South Fork Salmon River
170602080410,Buckhorn Creek
170602080411,Fitsum Creek
170602080412,Camp Creek-South Fork Salmon River
170602080501,Lake Creek
170602080502,Summit Creek-Secesh River
170602080503,Victor Creek-Secesh River
170602080504,Loon Creek
170602080505,Enos Creek-Secesh River
170602080506,Lick Creek
170602080507,Zena Creek-Secesh River
170602080601,Sheep Creek
170602080602,Bear Creek
170602080603,Elk Creek
170602080604,Rock Creek-South Fork Salmon River
170602080605,Pony Creek
170602080606,Grouse Creek-South Fork Salmon River
170602080607,Porphyry Creek
170602080608,Raines Creek-South Fork Salmon River
170602090101,Little French Creek
170602090102,Upper French Creek
170602090103,Lower French Creek
170602090201,Elkhorn Creek
170602090202,Partridge Creek
170602090203,Kelly Creek-Salmon River
170602090204,Allison Creek
170602090205,Lake Creek
170602090206,Berg Creek-Salmon River
170602090301,Upper Little Slate Creek
170603010705,Dog Creek-Selway River
170603020101,Headwaters East Fork Moose Creek
170603020102,Upper East Fork Moose Creek
170603020103,Cedar Creek
170603020104,Middle East Fork Moose Creek
170603020105,Upper North Fork Moose Creek
170603020106,West Moose Creek
170603020107,Middle North Fork Moose Creek
170603020108,Rhoda Creek
170603020109,Lower North Fork Moose Creek
170603020110,Lower East Fork Moose Creek
170603020111,Moose Creek
170603020201,Marten Creek
170603020202,Meeker Creek-Selway River
170603020203,Three Links Creek
170603020204,Mink Creek
170603020205,Otter Creek
170603020206,Pinchot Creek-Selway River
170603020301,Headwaters Meadow Creek
170603020302,Upper Meadow Creek
170603020303,Sable Creek
170603020304,Middle Meadow Creek
170603020305,Buck Lake Creek
170603020306,Horse Creek
170603020307,Lower Meadow Creek
170603020401,Gedney Creek
170603020402,Glover Creek-Selway River
170603020403,Rackliff Creek-Selway River
170603020404,O'hara Creek
170603020405,Goddard Creek-Selway River
170603030101,Upper Brushy Fork
170603030102,Spruce Creek
170603030103,Lower Brushy Fork
170603030104,Upper Crooked Fork
170603030105,Fox Creek-Boulder Creek
170603030106,Lower Crooked Fork
170603030201,Upper Big Sand Creek
170603030202,Hidden Creek
170603030203,Upper Colt Killed Creek
170603030204,Lower Big Sand Creek
170603030205,Colt Creek
170603030206,Middle Colt Killed Creek
170603030207,Storm Creek
170603030208,Lower Colt Killed Creek
170603030301,Walton Creek-Lochsa River
170603030302,'Imnamatnoon Creek
170603030303,Waw'aalamnime Creek
170603030304,Wendover Creek-Lochsa River
170603030401,Upper Warm Springs Creek
170603030402,Wind Lakes Creek
170603030403,Lower Warm Springs Creek
170603080502,Elkberry Creek-North Fork Clearwater River
170603080503,Silver Creek
170603080504,Swamp Creek-North Fork Clearwater River
170603080601,Upper Reeds Creek
170603080602,Alder Creek
170603080603,Lower Reeds Creek
170603080701,Upper Elk Creek
170603080702,Bull Run Creek
170603080703,Middle Elk Creek
170603080704,Long Meadow Creek
170603080705,Lower Elk Creek
170603080801,Cranberry Creek-North Fork Clearwater River
170603080802,Dicks Creek
170603080803,Canyon Creek-Dworshak Reservoir
170603080804,Freeman Creek-North Fork Clearwater River
170601010102,Butte Creek-Snake River
170601010106,Sluice Creek-Snake River
170601010201,Sand Creek-Snake River
170601010203,Salt Creek-Snake River
170601010204,Corral Creek-Snake River
170601010205,Kurry Creek-Snake River
170601010206,Big Canyon Creek-Snake River
170601010208,Somers Creek-Snake River
170601010302,Dry Creek-Snake River
170601010305,Dug Bar-Snake River
170601010306,Eureka Bar-Snake River
170601030103,Jim Creek-Snake River
170601030105,Corral Creek-Snake River
170601030305,Redbird Creek-Snake River
170601030104,Cache Creek-Snake River
170601030303,Fisher Gulch-Snake River
170601030307,Asotin Dam-Snake River
170601070201,Dry Creek-Snake River
170601080201,Headwaters South Fork Palouse River
170601080202,Paradise Creek
170601080203,Missouri Flat Creek
170601080206,Upper Fourmile Creek
170601080207,Kamiak Butte
170601080301,Gnat Creek-Palouse River
170601080302,Duffield Creek-Palouse River
170601080303,Cedar Creek
170601080305,Silver Creek
170601080401,Headwaters Union Flat Creek
170601080402,Thorn Creek
170601080403,Spring Creek-Union Flat Creek
170601090102,Headwaters Pine Creek
170603061306,Hatwai Creek
170603061308,Catholic Creek-Clearwater River
170601010104,Saddle Creek
170601010202,Temperance Creek
170601010303,Deep Creek
170601020106,Crazyman Creek-Imnaha River
170601020201,Summit Creek-Imnaha River
170102010504,Mike Renig Gulch
170102010505,Upper Dog Creek
170102010506,Lower Dog Creek
170102010507,Hat Creek-Little Blackfoot River
170102010601,North Trout Creek
170102010602,Snowshoe Creek
170102010603,Elliston Creek-Little Blackfoot River
170102010604,Carpenter Creek
170102010605,Trout Creek
170102010606,South Fork Spotted Dog Creek
170102031105,Morrell Creek
170102031107,Seeley Lake-Clearwater River
170102031108,Salmon Lake-Clearwater River
170102031201,Blanchard Creek
170102031202,Blackfoot River-Lost Praire Creek
170102031203,Fish Creek-Blackfoot River
170102031204,Upper Elk Creek
170102031205,Lower Elk Creek
170102031206,Belmont Creek
170102031207,Buck Creek-Blackfoot River
170102031001,Upper Placid Creek
170102120606,Moiese A Canal-Flathead River
170102120607,Agency Springs-Flathead River
170102120701,South Fork Jocko River
170102120702,North Fork Jocko River
170102120703,Upper Jocko River
170102120704,Upper Finley Creek
170102120705,Lower Finley Creek
170102120706,Spring Creek
170102120707,Middle Jocko River
170102120708,East Fork Valley Creek
170102120709,Valley Creek
170102120710,Lower Jocko River
170102120801,Revais Creek
170102120802,Gunderson Creek-Flathead River
170102120803,Magpie Creek
170602031103,Blackbird Creek
170602031104,Deep Creek
170602031105,Fawn Creek-Panther Creek
170602031106,Little Deer Creek-Panther Creek
170602031107,Big Deer Creek
170602031201,Trail Creek-Panther Creek
170602031202,Beaver Creek
170602031203,Clear Creek
170602031204,Garden Creek-Panther Creek
170602031301,Owl Creek
170602031302,Cove Creek-Salmon River
170602031303,Colson Creek-Salmon River
170602040101,Upper Texas Creek
170602040102,Lower Texas Creek
170602040201,Big Bear Creek
170602040202,Reservoir Creek-Hawley Creek
170602040301,Upper Eighteenmile Creek
170602040302,Middle Eighteenmile Creek
170602040303,Bull Creek
170602040304,Lower Eighteenmile Creek
170602040401,Upper Big Timber Creek
170602040402,Lower Big Timber Creek
170602040501,Canyon Creek
170602040502,Deer Park Creek
170602040503,Jakes Canyon-Lemhi River
170602040504,Little Eightmile Creek
170602040505,Big Eightmile Creek
170602040506,Lee Creek
170602040507,Mill Creek
170602040508,Peterson Creek-Lemhi River
170602040509,Yearian Creek
170602040510,Zeph Creek-Lemhi River
170602040601,Upper Hayden Creek
170602040602,Middle Hayden Creek
170602040603,Bear Valley Creek
170602040604,Basin Creek
170602040605,Lower Hayden Creek
170602040701,McDevitt Creek
170602040702,Muddy Creek-Lemhi River
170602040703,Agency Creek
170602040704,Pattee Creek
170602040705,Kenney Creek
170602040706,Baldy Creek-Lemhi River
170602040801,Haynes Creek
170602040802,Sandy Creek-Lemhi River
170602040803,Withington Creek
170602040804,Wimpey Creek
170602040805,Bohannon Creek
170602040806,Baker Creek-Lemhi River
170602040807,Geertson Creek
170602040808,Kirtley Creek
170602040809,Lemhi Valley-Lemhi River
170602050101,Upper Elk Creek
170602050102,Bearskin Creek
170602050103,Lower Elk Creek
170602050201,Headwaters Bear Valley Creek
170602050202,Cache Creek-Bear Valley Creek
170602050203,Wyoming Creek-Bear Valley Creek
170602050204,Fir Creek-Bear Valley Creek
170602050301,Knapp Creek
170602050302,Cape Horn Creek
170602050303,Upper Beaver Creek
170602050304,Lower Beaver Creek
170602050305,Swamp Creek-Marsh Creek
170602050401,Fall Creek-Middle Fork Salmon River
170602050402,Boundary Creek-Middle Fork Salmon River
170602050403,Upper Sulphur Creek
170602050404,Lower Sulphur Creek
170602050405,Elkhorn Creek
170602050406,Velvet Creek-Middle Fork Salmon River
170602050407,Soldier Creek
170602050408,Greyhound Creek-Middle Fork Salmon River
170602050501,Headwaters Rapid River
170602050502,Upper Rapid River
170602050503,Middle Rapid River
170602050504,Lower Rapid River
170602050601,Upper Little Pistol Creek
170602050602,Lower Little Pistol Creek
170602050603,Upper Pistol Creek
170602050604,Lower Pistol Creek
170602050701,Upper Indian Creek
170602050702,Middle Indian Creek
170602050703,Lower Indian Creek
170602050801,Upper Marble Creek
170602050802,Middle Marble Creek
170602050803,Trail Creek
170602090302,Lower Little Slate Creek
170602090303,Upper Slate Creek
170602090304,Lower Slate Creek
170602090401,Race Creek
170602090402,Fiddle Creek-Salmon River
170602090403,Cow Creek-Salmon River
170602090404,John Day Creek
170602090405,Sherwin Creek-Salmon River
170602090501,McKinzie Creek-Salmon River
170602090502,Skookumchuck Creek
170602090503,Poe Creek-Deer Creek
170602090504,Sotin Creek-Salmon River
170602090601,South Fork White Bird Creek
170602090602,North Fork White Bird Creek
170602090603,Chapman Creek-White Bird Creek
170602090701,Johns Creek
170602090702,Grave Creek
170602090703,Lower Rock Creek
170602090801,Rice Creek
170602090802,Hammer Creek-Salmon River
170602090901,Telcher Creek-Salmon River
170602090902,Deep Creek
170602090903,Maloney Creek
170602090904,Cottonwood Creek
170602090905,Billy Creek-Salmon River
170602091001,Deer Creek
170602091002,Eagle Creek
170602091003,China Creek
170602091004,Wapshilla Creek-Salmon River
170602100101,Vick Creek-Little Salmon River
170602100102,Mud Creek
170602100103,Big Creek
170602100104,Little Goose Creek-Goose Creek
170602100105,Goose Creek-Little Salmon River
170602100201,Sixmile Creek-Little Salmon River
170602100202,Meadows Valley-Little Salmon River
170602100203,Round Valley Creek-Little Salmon River
170602100301,Hard Creek
170602100302,Vance Creek-Hazard Creek
170602100401,Headwaters Rapid River
170602100402,Copper Creek-Rapid River
170602100403,West Fork Rapid River
170602100404,Shingle Creek-Rapid River
170602100501,Boulder Creek
170602100502,Elk Creek-Little Salmon River
170602100503,Sheep Creek-Little Salmon River
170602100504,Squaw Creek
170602100505,Hailey Creek-Little Salmon River
170603010101,Swet Creek-Selway River
170603010102,Wilkerson Creek
170603010103,Hells Half Acre Creek-Selway River
170603010201,Upper Little Clearwater River
170603010202,Lower Little Clearwater River
170603010301,Upper White Cap Creek
170603010302,Canyon Creek
170603010303,Lower White Cap Creek
170603010401,Deep Creek
170603010402,Indian Creek
170603010403,Magruder Creek-Selway River
170603010404,Sheep Creek-Selway River
170603010405,Crooked Creek-Selway River
170603010501,Upper Running Creek
170603010502,Eagle Creek
170603010503,Lower Running Creek
170603010601,Wahoo Creek
170603010602,Upper Bear Creek
170603010603,Upper Cub Creek
170603010604,Paradise Creek
170603010605,Middle Bear Creek
170603010606,Lower Cub Creek
170603010607,Lower Bear Creek
170603010701,Goat Creek
170603010702,Ditch Creek
170603010703,Elk Creek-Selway River
170603010704,Pettibone Creek
170603030501,Postoffice Creek
170603030502,Lake Creek
170603030503,Weir Creek-Lochsa River
170603030504,Stanley Creek-Lochsa River
170603030505,Boulder Creek
170603030506,Bald Mountain Creek-Lochsa River
170603030601,Upper Fish Creek
170603030602,Hungery Creek
170603030603,Lower Fish Creek
170603030701,Old Man Creek
170603030702,Split Creek
170603030703,Fire Creek
170603030704,Bimerick Creek-Lochsa River
170603030705,Deadman Creek
170603030706,Canyon Creek
170603030707,Pete King Creek
170603030708,Glade Creek-Lochsa River
170603040101,South Fork Clear Creek
170603040102,Upper Clear Creek
170603040103,Lower Clear Creek
170603040201,Big Smith Creek-Middle Fork Clearwater River
170603040202,Maggie Creek
170603040203,Suttler Creek-Middle Fork Clearwater River
170603050101,South Fork Red River
170603050102,Upper Red River
170603050103,Middle Red River
170603050104,Lower Red River
170603050201,Upper American River
170603050202,East Fork American River
170603050203,Elk Creek
170603050204,Lower American River
170603050301,Upper Crooked River
170603050302,Lower Crooked River
170603050401,Upper Newsome Creek
170603050402,Lower Newsome Creek
170603050501,Whiskey Creek-South Fork Clearwater River
170603050502,Leggett Creek-South Fork Clearwater River
170603050503,Tenmile Creek
170603050504,Twentymile Creek
170603050505,Wing Creek-South Fork Clearwater River
170603050506,Silver Creek
170603050507,Peasley Creek-South Fork Clearwater River
170603050601,Upper Johns Creek
170603050602,Gospel Creek
170603050603,Lower Johns Creek
170603050701,Mill Creek
170603050702,Meadow Creek
170603050703,Grouse Creek-South Fork Clearwater River
170603050704,Lightning Creek-South Fork Clearwater River
170603050801,Shebang Creek
170603050802,Upper Cottonwood Creek
170603050803,Stockney Creek
170603050804,South Fork Cottonwood Creek
170603050805,Red Rock Creek
170603050806,Lower Cottonwood Creek
170603050901,Butcher Creek
170603050902,Threemile Creek
170603050903,Rabbit Creek-South Fork Clearwater River
170603060101,Headwaters Lawyer Creek
170603060102,Willow Creek
170603060103,City of Craigmont-Lawyer Creek
170603060104,Meadow Creek-Lawyer Creek
170603060105,Big Butte-Lawyer Creek
170603060106,Sevenmile Creek
170603060107,Suzie Creek-Lawyer Creek
170603060201,Upper Lolo Creek
170603060202,Musselshell Creek
170603060203,Eldorado Creek
170603060204,Middle Lolo Creek
170603060205,Lower Lolo Creek
170603060301,Upper Jim Ford Creek
170603060302,Lower Jim Ford Creek
170603060401,Upper Orofino Creek
170603060402,Quartz Creek
170603060403,Middle Orofino Creek
170603060404,Whiskey Creek
170603060405,Lower Orofino Creek
170603060501,Tom Taha Creek-Clearwater River
170603060502,Sixmile Creek
170603060503,Fivemile Creek-Clearwater River
170603060504,Big Creek-Clearwater River
170603060601,Coldspring Creek-Big Canyon Creek
170603060602,Posthole Canyon-Big Canyon Creek
170603060603,Sixmile Canyon-Big Canyon Creek
170603060604,Long Hollow Creek
170601020202,Upper Grouse Creek
170601020203,Lower Grouse Creek
170601020204,Freezeout Creek
170601020205,Chalk Creek-Imnaha River
170601020206,Deer Creek-Imnaha River
170601020305,Marr Creek-Big Sheep Creek
170601020306,Steer Creek-Big Sheep Creek
170601020403,Lightning Creek
170601020404,Bear Gulch
170601020405,Upper Camp Creek
170601020406,Lower Camp Creek
170601020407,Lower Little Sheep Creek
170601020501,Bare Creek-Imnaha River
170601020502,Fence Creek-Imnaha River
170601020503,Upper Horse Creek
170601020504,Lower Horse Creek
170601020505,Upper Lightning Creek
170601020506,Sleepy Creek
170601020507,Lower Lightning Creek
170601020508,Upper Cow Creek
170601020509,Lower Cow Creek
170601020510,Thorn Creek-Imnaha River
170601030101,Cherry Creek
170601030102,Cook Creek
170601060401,Upper Chesnimnus Creek
170601060402,Devils Run Creek
170601060403,Middle Chesnimnus Creek
170601060404,Salmon Creek
170601060405,Alder Creek
170601060406,Pine Creek
170601060407,Peavine Creek
170601060408,Lower Chesnimnus Creek
170601060603,Upper Cottonwood Creek
170601070801,Almota Creek
170601080204,Upper South Fork Palouse River
170601080205,Middle South Fork Palouse River
170601080208,Lower Fourmile Creek
170601080209,Spring Flat Creek
170601080210,Lower South Fork Palouse River
170601080304,Eden Valley-Palouse River
170601080306,Clear Creek-Palouse River
170601080307,Dry Creek
170601080308,Town of Harpole-Palouse River
170601080404,Town of Colton-Union Flat Creek
170601080405,Wilbur Creek-Union Flat Creek
170601080501,Upper Rebel Flat Creek
160101020103,Upper Smiths Fork
160101020202,Dipper Creek-Salt Creek
170102010607,Upper Spotted Dog Creek
170102010608,Lower Spotted Dog Creek
170102010609,Sixmile Creek
170102010610,Threemile Creek
170102010611,Little Blackfoot River-Mead Creek
170102010701,Dempsey Creek
170102010702,Caribou Creek-Clark Fork
170102010703,Powell Creek-Clark Fork
170102010704,Peterson Creek
170102010705,Tin Cup Joe Creek
170102031002,Lower Placid Creek
170102031003,Boles Creek
170102031004,Placid Lake
170102031301,Upper Gold Creek
170102031302,West Fork Gold Creek
170102031303,Lower Gold Creek
170102031304,Upper Union Creek
170102120807,Lower Camas Creek
170102120808,Seepay Creek
170102120809,Racehorse Gulch-Flathead River
170102120810,Knowles Creek-Flathead River
170603060605,Holes Creek
170603060606,Little Canyon Creek
170603060607,Nichols Canyon-Big Canyon Creek
170603060701,Upper Cottonwood Creek
170603060702,Lower Cottonwood Creek
170603060801,East Fork Potlatch River
170603060802,West Fork Potlatch River-Potlatch River
170603060901,Corral Creek
170603060902,Hog Meadow Creek-Potlatch Creek
170603060903,Boulder Creek
170603060904,Cedar Creek
170603060905,Pine Creek
170603060906,Rock Creek-Potlatch Creek
170603061001,Upper Big Bear Creek
170603061002,Little Bear Creek
170603061003,Lower Big Bear Creek
170603061101,Middle Potlatch Creek
170603061102,Little Potlatch Creek
170603061103,Howard Gulch-Potlatch River
170603061201,Upper Lapwai Creek
170603061202,Rock Creek
170603061203,Mission Creek
170603061204,Webb Creek
170603061205,Sweetwater Creek
170603061206,Lower Lapwai Creek
170603061301,Jacks Creek
170603061302,Wheeler Canyon-Clearwater River
170603061303,Bedrock Creek
170603061304,Potlatch Ridge-Pine Creek
170603061305,Rattlesnake Canyon-Clearwater River
170603061307,Lindsay Creek
170603070101,Meadow Creek
170603070102,Long Creek
170603070103,Vanderbilt Gulch-North Fork Clearwater River
170603070104,Lake Creek
170603070105,Elizabeth Creek-North Fork Clearwater River
170603070201,Upper Cayuse Creek
170603070202,Gravey Creek
170603070203,Monroe Creek
170603070204,Middle Cayuse Creek
170603070205,Toboggan Creek
170603070206,Lower Cayuse Creek
170603070301,Osier Creek
170603070302,Little Moose Creek
170603070303,Deadwood Creek-Moose Creek
170603070401,Middle Fork Kelly Creek
170603070402,Upper Kelly Creek
170603070403,Lower Kelly Creek
170603070501,Upper Weitas Creek
170603070502,Middle Weitas Creek
170603070503,Little Weitas Creek
170603070504,Middle Creek
170603070505,Hemlock Creek
170603070506,Johnny Creek
170603070507,Lower Weitas Creek
170603070601,French Creek
170603070602,Upper Orogrande Creek
170603070603,Lower Orogrande Creek
170603070701,Fourth of July Creek
170603070702,Cold Springs Creek-North Fork Clearwater River
170603070703,Cave Creek-North Fork Clearwater River
170603070801,Washington Creek
170603070802,Little Washington Creek-North Fork Clearwater River
170603070803,Rock Creek-North Fork Clearwater River
170603070901,Upper Skull Creek
170603070902,Collins Creek
170603070903,Lower Skull Creek
170603071001,Quartz Creek
170603071002,Sneak Creek-North Fork Clearwater River
170603080101,Lost Lake-Little North Fork Clearwater River
170603080102,Canyon Creek
170603080103,Sawtooth Creek
170603080104,Foehl Creek
170603080105,Spotted Louis Creek-Little North Fork Clearwater River
170603080201,Grover Creek
170603080202,Stony Creek
170603080203,Floodwood Creek
170603080204,Stanton Creek-Breakfast Creek
170603080301,Minnesaka Creek-Little North Fork Clearwater River
170603080302,Cedar Creek-Little North Fork Clearwater River
170603080401,Beaver Creek
170603080402,Isabella Creek
170603080403,Benton Creek
170603080404,Salmon Creek-North Fork Clearwater River
170603080501,Gold Creek
170601060604,Broady Creek
170601060605,Horse Creek
170601060606,Lower Cottonwood Creek
170601060607,Green Gulch-Joseph Creek
170601060710,Deer Creek
170601060711,Shumaker Creek-Grande Ronde River
170601030207,Pintler Creek
170601030208,Lower George Creek
170601030209,Asotin Creek
100200070102,Upper Firehole River
100200070101,Little Firehole River
100200070107,Lower Firehole River
100200070103,Spruce Creek
100700010201,South Fork Yellowstone River-Yellowstone River
100700010203,Falcon Creek-Yellowstone River
100700010202,Atlantic Creek
100700010303,Cliff Creek-Yellowstone River
100700010409,Big Thumb Creek-Yellowstone Lake
100700010402,Chipmunk Creek
100700010405,Arnica Creek
170102010706,Cottonwood Creek
170102010707,Town of Deer Lodge-Clark Fork
170102010708,O'Neil Creek-Clark Fork
170102010801,Rock Creek
170102010802,Willow Creek
170102010803,Warm Springs Creek
170102010804,Brock Creek
170102010805,Pikes Peak Creek
170102010806,Gold Creek
170102010807,Carten Creek-Clark Fork
170102010808,Hoover Creek
170102010809,Perkins Creek-Clark Fork
170102010810,Dunkleberg Creek-Clark Fork
170102020101,Silver Lake
170102020102,North Fork Flint Creek
170102031305,Ashby Creek
170102031306,Lower Union Creek
170102031307,West Twin Creek-Blackfoot River
170102031308,Johnson Gulch-Blackfoot River
170102040101,Upper Rattlesnake Creek
170102040102,Lower Rattlesnake Creek
170102040103,Grant Creek
170102040104,Marshall Creek-Clark Fork
170102040201,Butler Creek
170102040202,La Valle Creek
170102040203,Deep Creek
170102040204,O'Keefe Creek
170102040205,Martin Gulch-Clark Fork
170102040206,Rock Creek
170601030302,Couse Creek
170601030304,Tenmile Creek
170601060708,Rattlesnake Creek
170601070105,Lower Alpowa Creek
170601070202,Steptoe Canyon
170601070203,Yakawawa Canyon-Snake River
170601070204,Truax Canyon
170601070205,Wawawai Canyon-Snake River
170102020103,Georgetown Lake
170102020104,Trout Creek
170102020105,Flint Creek
170102020201,Fred Burr Creek
170102020202,Town of Philipsburg-Flint Creek
170102020203,Marshall Creek
170102020204,Sawmill Creek-Flint Creek
170102020301,Upper Boulder Creek
170102020302,South Boulder Creek
170102020303,Lower Boulder Creek
170102040207,Albert Creek
170102040208,Mill Creek
170102040209,Sixmile Creek
170102040210,Roman Creek-Clark Fork
170102040301,Headwaters Ninemile Creek
170102040302,Little Bear Creek-Ninemile Creek
170102040303,McCormick Creek-Ninemile Creek
170102040304,Butler Creek-Ninemile Creek
170102040305,Stony Creek-Ninemile Creek
170102040401,Upper Petty Creek
170102130503,Kennedy Creek-Clark Fork
100800010205,East Du Noir Creek
100800010206,West Du Noir Creek
100800010201,Brooks Lake Creek-Wind River
100800010202,Sheridan Creek
100800010210,Upper Warm Spring Creek
100800010209,South Fork Warm Spring Creek
100800010301,Jakeys Fork
170102020401,Upper South Fork Lower Middle Creek
170102020402,Lower South Fork Lower Middle Creek
170102020403,North Fork Lower Willow Creek
170102020404,Cow Creek
170102020405,Lower Wilow Creek Reservoir-Lower Willow Creek
170102020501,Smart Creek
170102020502,Gird Creek-Flint Creek
170102020503,Douglas Creek
170102020504,Town of Hall-Lower Flint Creek
170102020505,Barnes Creek
170102020506,Town of New Chicago-Lower Flint Creek
170102040402,Eds Creek
170102040403,Middle Petty Creek
170102040404,West Fork Petty Creek
170102040405,Lower Petty Creek
170102040501,Upper South Fork Fish Creek
170102040502,Burdette Creek
170102040503,Cache Creek
170102040504,West Fork Fish Creek
170102040505,North Fork Fish Creek
170102040506,Upper Fish Creek
170102040507,Lower South Fork Fish Creek
170102040508,Lower Fish Creek
170102040601,Town of Alberton-Clark Fork
170402080504,Mink Creek
170402080505,Gibson Jack Creek-Portneuf River
170402080506,Pocatello Creek
170402080507,Trail Creek-Portneuf River
170402080601,Headwaters Ross Fork
170402080602,Upper Ross Fork
170402080603,South Fork Ross Fork
170402080604,Buckskin Basin
170402080605,Middle Ross Fork
170402080606,Lower Ross Fork
170402080607,Spring Creek
170402080608,Little Pocatello Creek-American Falls Reservoir
170402090101,Headwaters South Fork Rock Creek
170402090102,Stewart Canyon-South Fork Rock Creek
170402090103,Yates Canyon-South Fork Rock Creek
170402090104,Hartley Canyon-South Fork Rock Creek
170402090105,Warm Springs Creek
170402090106,East Fork Rock Creek
170402090107,Sand Hollow-South Fork Rock Creek
170402090108,Houtz Canyon
170402090109,Spring Creek-Rock Creek
170402090201,Pillar Butte
170402090202,Pleasant Valley
170402090203,Winters Blowout
170402090204,Lake Channel Canyon
170402090205,Gifford Spring
170402090301,Ferry Hollow-Snake River
170402090302,Cold Creek
170402090303,Little Creek-Snake River
170402090304,Dry Hollow
170402090305,Fall Creek-Snake River
170402090401,Town of Cotterel
170402090402,Brigham Point
170402090403,Smith Springs-Snake River
170402090404,Town of Hawley
170402090405,Point Well
170402090406,Lake Walcott-Snake River
170402090501,Brockie Lake
170402090502,Green Lake
170402090503,German Lake
170402090504,Town of Minidoka
170402090505,170402090505
170402090601,Upper Marsh Creek
170402090602,Howell Creek
170402090603,Lower Marsh Creek
170402090700,Rattlesnake Butte
170402090801,Bear Park
170402090802,Purple Butte
170402090803,Two Point Butte
170402090804,Little Laidlaw Park
170402090805,Bowl Reservoir
170402090806,Hidden Lake
170402090807,Lava Point
170402090808,Lower Thumb Reservoir
170402090900,Crater Lake
170402091001,Copper Creek
170402091002,Cottonwood Creek
170402091003,Paddelford Flat
170402091004,Little Park
170402091005,Mac Rae Lake
170402091101,Monument Reservoir
170402091102,Hansen Lake
170402091103,Kimama Marsh Reservoir
170402091104,Town of Kimama
170402091105,Sid Reservoir
170402091106,North Center Lake
170402091201,The Crater
170402091202,Town of Acequia
170402091203,Town of Norland
170402091204,Kimama Butte
170102020601,Morris Creek
170102020602,Town of Drummond-Clark Fork
170102020603,Rattler Gulch
170102020604,Mulkey Gulch
170102020605,Garden Gulch-Clark Fork
170102020606,Tenmile Creek
170102020607,Upper Bear Creek
170102020608,Lower Bear Creek
170102020609,Antelope Creek
170102020610,Harvey Creek
170102020611,Tyler Creek
170102040602,Sawmill Creek-Clark Fork
170102040603,Rock Creek-Clark Fork
170102040604,Quartz Creek
170102040605,Nemote Creek
170102040606,Meadow Creek-Clark Fork
170102040607,Upper Trout Creek
170102040608,Lower Trout Creek
170102040609,Second Creek-Clark Fork
170102040610,Oregon Gulch
170102040611,Cedar Creek
170102040612,Johnson Creek-Clark Fork
170102040801,Thompson Creek-Clark Fork
170102090101,Upper Danaher Creek
170401040101,Headwaters McCoy Creek
170401040102,Wolverine Creek-McCoy Creek
170401040103,Iowa Creek-McCoy Creek
170401040104,Fish Creek-McCoy Creek
170401040105,Jensen Creek-McCoy Creek
170401040301,Upper Bear Creek
170401040302,Middle Bear Creek
170401040303,Lower Bear Creek
170401040502,Lower Palisades Creek
170401040701,Sheep Creek-Snake River
170401040705,Pritchard Creek-Snake River
