FID_Tribal,HUC12
40,170703040202
40,170703040203
40,170703040301
40,170703040302
40,170703040303
40,170703040304
40,170703040305
40,170703040306
40,170703040307
40,170703040308
40,170703040401
40,170703040402
40,170703040403
40,170703040501
40,170703040502
40,170703040601
40,170703040602
40,170703040603
40,170703040604
40,170703040605
40,170703040606
40,170703040607
40,170703040608
40,170703040701
40,170703040702
40,170703040705
40,170703040706
40,170703040801
40,170703040802
40,170703050101
40,170703050102
40,170703050201
40,170703050202
40,170703050203
40,170703050204
40,170703050205
40,170703050301
40,170703050302
40,170703050401
40,170703050402
40,170703050403
40,170703050404
40,170703050501
40,170703050502
40,170703050503
40,170900040101
40,170900040103
40,170900040201
40,170900040202
40,170900040204
40,170900040207
40,170900050101
40,170900050102
40,170900050201
40,170900050202
40,170900050203
40,170900050204
40,170900050205
40,170900050206
40,170703050711
40,170703050801
40,170703050802
40,170703050805
40,170703050806
40,170703050807
40,170703050808
40,170703050809
40,170703050901
40,170703050902
40,170703051001
40,170703051002
40,170703051003
40,170703051004
40,170703051005
40,170703051006
40,170703051101
40,170703051102
40,170703060101
40,170703060102
40,170703060103
40,170703060201
40,170703060202
40,170703060203
40,170703060204
40,170703060205
40,170703060304
40,170703060305
40,170703060502
40,170703060601
40,170703060608
40,170703060701
40,170703060702
40,170703060704
40,170703061001
40,170703061004
40,170703061101
40,170703061102
40,170703061103
40,170703061104
40,170703061105
40,170703061107
40,170703070101
40,170703070102
40,170703070103
40,170703070104
40,170703070105
40,170703070106
40,170703070107
40,170703070108
40,170703070109
40,170703070201
40,170703070202
40,170703070203
40,170703070204
40,170703070205
40,170703070206
40,170703070301
40,170703070302
40,170703070303
40,170703070304
40,170703070401
6,170501160104
46,170501160104
6,170501161101
46,170501161101
6,170501161102
46,170501161102
6,170501161103
46,170501161103
6,170501161104
46,170501161104
6,170501161105
46,170501161105
6,170501161201
46,170501161201
6,170501161202
46,170501161202
6,170501161203
46,170501161203
6,170501161204
46,170501161204
6,170501161301
46,170501161301
6,170501180106
46,170501180106
6,170501180201
46,170501180201
6,170501180202
46,170501180202
6,170501180203
46,170501180203
6,170501190101
46,170501190101
6,170501190102
46,170501190102
6,170501190202
46,170501190202
6,170501190301
46,170501190301
6,170502020301
46,170502020301
6,170502020302
46,170502020302
6,170501180101
46,170501180101
6,170501180102
46,170501180102
6,170501160101
47,170501160101
6,170501160102
47,170501160102
6,170501160103
47,170501160103
6,170501160104
47,170501160104
6,170501160105
47,170501160105
6,170501160107
47,170501160107
6,170501160201
47,170501160201
6,170501160202
47,170501160202
6,170501160203
47,170501160203
6,170501160204
47,170501160204
6,170501160205
47,170501160205
6,171200020201
47,171200020201
6,160402010108
49,160402010108
6,160402010109
49,160402010109
6,160402010304
49,160402010304
6,160402010101
49,160402010101
6,160402010102
49,160402010102
6,160402010107
49,160402010107
6,170501060403
49,170501060403
6,170501030901
49,170501030901
6,170501030902
49,170501030902
6,170501030904
49,170501030904
6,170501030905
49,170501030905
6,170501031101
49,170501031101
6,170501060502
49,170501060502
6,170501070101
49,170501070101
6,170501070103
49,170501070103
6,170501070104
49,170501070104
6,170501070105
49,170501070105
6,170501070106
49,170501070106
6,170501070107
49,170501070107
6,170501070108
49,170501070108
6,170501070201
49,170501070201
6,170501070202
49,170501070202
6,170501070203
49,170501070203
6,170501080805
49,170501080805
6,170501090101
49,170501090101
6,170501090102
49,170501090102
6,170501090103
49,170501090103
6,170501090104
49,170501090104
6,170501090105
49,170501090105
6,170501090106
49,170501090106
6,170501090201
49,170501090201
6,170501090202
49,170501090202
6,170501090203
49,170501090203
6,170501090204
49,170501090204
6,170501090301
49,170501090301
6,170501090302
49,170501090302
6,170501090303
49,170501090303
6,170501090304
49,170501090304
6,170501090305
49,170501090305
6,170501090306
49,170501090306
6,170501090307
49,170501090307
6,170501090401
49,170501090401
6,170501090402
49,170501090402
6,170501090403
49,170501090403
6,170501090404
49,170501090404
6,170501090405
49,170501090405
6,170501090406
49,170501090406
6,170501090407
49,170501090407
6,170501090501
49,170501090501
6,170501090502
49,170501090502
6,170501090503
49,170501090503
6,170501090504
49,170501090504
6,170501090505
49,170501090505
6,170501090506
49,170501090506
6,170501090507
49,170501090507
6,170501100403
49,170501100403
6,170501100404
49,170501100404
6,170501100405
49,170501100405
6,170501100406
49,170501100406
6,170501100407
49,170501100407
6,170501100501
49,170501100501
6,170501100502
49,170501100502
6,170501100503
49,170501100503
6,170501100504
49,170501100504
6,170501100505
49,170501100505
6,170501100506
49,170501100506
6,170501100507
49,170501100507
6,170501100601
49,170501100601
6,170501100602
49,170501100602
6,170501100603
49,170501100603
6,170501100604
49,170501100604
6,170501100605
49,170501100605
6,170501100606
49,170501100606
6,170501100607
49,170501100607
6,170501100608
49,170501100608
6,170501100701
49,170501100701
6,170501100702
49,170501100702
6,170501100703
49,170501100703
6,170501100704
49,170501100704
6,170501100706
49,170501100706
6,170501100705
49,170501100705
6,170501150101
49,170501150101
6,170501160705
49,170501160705
6,170501160801
49,170501160801
6,170501160802
49,170501160802
6,170501160803
49,170501160803
6,170501160804
49,170501160804
6,170501160805
49,170501160805
6,170501160806
49,170501160806
6,170501160901
49,170501160901
6,170501160902
49,170501160902
6,170501160903
49,170501160903
6,170501160904
49,170501160904
6,170501161001
49,170501161001
6,170501161002
49,170501161002
6,170501161004
49,170501161004
6,170501161005
49,170501161005
6,170501161006
49,170501161006
6,170501060405
49,170501060405
6,170501030802
49,170501030802
6,170501030804
49,170501030804
6,170501030805
49,170501030805
6,170501030903
49,170501030903
6,170501030907
49,170501030907
6,170501031103
49,170501031103
6,170501050907
49,170501050907
6,170501161007
49,170501161007
6,170501161008
49,170501161008
6,170501161401
49,170501161401
6,170501161402
49,170501161402
6,170501161403
49,170501161403
6,170501180104
49,170501180104
6,170501180105
49,170501180105
6,170501180106
49,170501180106
6,170501180204
49,170501180204
6,170501180301
49,170501180301
6,170501180302
49,170501180302
6,170501180303
49,170501180303
6,170501180304
49,170501180304
6,170501190603
49,170501190603
6,170501060503
49,170501060503
6,170501060504
49,170501060504
6,170501070102
49,170501070102
6,170501070301
49,170501070301
6,170501070302
49,170501070302
6,170501070404
49,170501070404
6,170501070405
49,170501070405
6,170501070406
49,170501070406
6,170501070501
49,170501070501
6,170501070502
49,170501070502
6,170501070503
49,170501070503
6,170501070601
49,170501070601
6,170501080403
49,170501080403
6,170501080501
49,170501080501
6,170501080503
49,170501080503
6,170501080602
49,170501080602
6,170501150102
49,170501150102
6,170501150103
49,170501150103
6,170501150104
49,170501150104
6,170501161404
49,170501161404
6,170501161406
49,170501161406
6,170501170101
49,170501170101
6,170501170102
49,170501170102
6,170501170103
49,170501170103
6,170501170104
49,170501170104
6,170501170105
49,170501170105
6,170501170201
49,170501170201
6,170501170202
49,170501170202
6,170501170203
49,170501170203
6,170501170204
49,170501170204
6,170501170205
49,170501170205
6,170501170206
49,170501170206
6,170501170301
49,170501170301
6,170501170302
49,170501170302
6,170501170303
49,170501170303
6,170501170304
49,170501170304
6,170501170305
49,170501170305
6,170501170306
49,170501170306
6,170501170401
49,170501170401
6,170501170402
49,170501170402
6,170501170403
49,170501170403
6,170501170501
49,170501170501
6,170501170502
49,170501170502
6,170501170503
49,170501170503
6,170501170504
49,170501170504
6,170501170505
49,170501170505
6,170501170601
49,170501170601
6,170501170602
49,170501170602
6,170501170603
49,170501170603
6,170501180102
49,170501180102
6,170501180103
49,170501180103
6,170501060501
49,170501060501
6,170501070204
49,170501070204
6,170501070205
49,170501070205
6,170501070206
49,170501070206
6,170501070207
49,170501070207
6,170501070208
49,170501070208
6,170501070303
49,170501070303
6,170501070504
49,170501070504
6,170501070602
49,170501070602
6,170501070603
49,170501070603
6,170501070604
49,170501070604
6,170501070605
49,170501070605
6,170501070701
49,170501070701
6,170501070702
49,170501070702
6,170501070703
49,170501070703
6,170501070704
49,170501070704
6,170501070705
49,170501070705
6,170501080502
49,170501080502
6,170501080504
49,170501080504
6,170501080505
49,170501080505
6,170501080603
49,170501080603
6,170501080604
49,170501080604
6,170501080605
49,170501080605
6,170501080701
49,170501080701
6,170501080702
49,170501080702
6,170501080703
49,170501080703
6,170501080801
49,170501080801
6,170501080802
49,170501080802
6,170501080803
49,170501080803
6,170501080804
49,170501080804
6,170501100101
49,170501100101
6,170501100102
49,170501100102
6,170501100103
49,170501100103
6,170501100104
49,170501100104
6,170501100105
49,170501100105
6,170501100106
49,170501100106
6,170501100107
49,170501100107
6,170501100108
49,170501100108
6,170501100201
49,170501100201
6,170501100202
49,170501100202
6,170501100203
49,170501100203
6,170501100204
49,170501100204
6,170501100205
49,170501100205
6,170501100206
49,170501100206
6,170501100207
49,170501100207
6,170501100301
49,170501100301
6,170501100302
49,170501100302
6,170501100303
49,170501100303
6,170501100304
49,170501100304
6,170501100305
49,170501100305
6,170501100306
49,170501100306
6,170501100307
49,170501100307
6,170501100308
49,170501100308
6,170501100309
49,170501100309
6,170501100310
49,170501100310
6,170501100311
49,170501100311
6,170501100312
49,170501100312
6,170501100401
49,170501100401
6,170501100402
49,170501100402
6,171200090502
49,171200090502
6,171200090503
49,171200090503
6,171200090504
49,171200090504
6,171200090702
49,171200090702
6,171200090705
49,171200090705
6,171200090801
49,171200090801
6,171200090802
49,171200090802
6,171200090804
49,171200090804
6,171200010302
49,171200010302
6,171200010601
49,171200010601
6,171200010604
49,171200010604
6,171200010605
49,171200010605
6,171200010701
49,171200010701
6,171200010702
49,171200010702
6,171200010703
49,171200010703
32,171002030101
33,171002030101
32,170900080201
33,170900080201
32,170900080203
33,170900080203
32,170900080204
33,170900080204
40,170900110201
41,170900110201
40,170900110202
41,170900110202
40,170900110204
41,170900110204
40,170900110301
41,170900110301
40,170900110303
41,170900110303
40,170703010908
41,170703010908
40,170703010909
41,170703010909
40,170703010910
41,170703010910
40,170703011001
41,170703011001
40,170703011002
41,170703011002
40,170703011003
41,170703011003
40,170703011007
41,170703011007
40,170703011104
41,170703011104
40,170900050101
41,170900050101
40,170900050102
41,170900050102
40,170900050204
41,170900050204
40,170900050206
41,170900050206
40,170703060101
41,170703060101
40,170703060102
41,170703060102
40,170703060103
41,170703060103
40,170703060301
41,170703060301
40,170703060302
41,170703060302
40,170703060303
41,170703060303
40,170703060304
41,170703060304
40,170703060305
41,170703060305
40,170703060401
41,170703060401
40,170703060402
41,170703060402
40,170703060403
41,170703060403
40,170703060501
41,170703060501
40,170703060502
41,170703060502
40,170703060503
41,170703060503
40,170703060504
41,170703060504
40,170703060505
41,170703060505
40,170703060601
41,170703060601
40,170703060602
41,170703060602
40,170703060603
41,170703060603
40,170703060604
41,170703060604
40,170703060605
41,170703060605
40,170703060606
41,170703060606
40,170703060607
41,170703060607
40,170703060608
41,170703060608
40,170703061101
41,170703061101
40,170703061102
41,170703061102
40,170703061103
41,170703061103
40,170703061104
41,170703061104
40,170703061105
41,170703061105
40,170702010504
46,170702010504
40,170702010601
46,170702010601
40,170501160101
46,170501160101
40,170501160104
46,170501160104
40,170501161101
46,170501161101
40,170501161102
46,170501161102
40,170501161103
46,170501161103
40,170702010501
46,170702010501
40,170702010601
47,170702010601
40,170702010701
47,170702010701
40,170501160101
47,170501160101
40,170501160102
47,170501160102
40,170501160103
47,170501160103
40,170501160201
47,170501160201
40,170501160202
47,170501160202
40,170501160204
47,170501160204
40,171200020201
47,171200020201
40,171200020202
47,171200020202
40,171200020203
47,171200020203
40,171200020304
47,171200020304
6,170501161301
46,170501161301
48,170501161301
6,170501161302
46,170501161302
48,170501161302
6,170501180101
46,170501180101
48,170501180101
6,170501180102
46,170501180102
48,170501180102
6,170501161305
46,170501161305
49,170501161305
6,170501180104
46,170501180104
49,170501180104
6,170501180105
46,170501180105
49,170501180105
6,170501170102
46,170501170102
49,170501170102
6,170501170103
46,170501170103
49,170501170103
6,170501170104
46,170501170104
49,170501170104
6,170501170105
46,170501170105
49,170501170105
6,170501180102
46,170501180102
49,170501180102
6,170501180103
46,170501180103
49,170501180103
6,170501160103
47,170501160103
48,170501160103
6,170501160104
47,170501160104
48,170501160104
6,170501160105
47,170501160105
48,170501160105
6,170501160106
47,170501160106
48,170501160106
6,170501160107
47,170501160107
48,170501160107
6,170501160601
47,170501160601
48,170501160601
6,170501160602
47,170501160602
48,170501160602
6,170501161103
47,170501161103
48,170501161103
6,170501161104
47,170501161104
48,170501161104
6,170501161105
47,170501161105
48,170501161105
6,170501161203
47,170501161203
48,170501161203
6,170501161204
47,170501161204
48,170501161204
6,170501161301
47,170501161301
48,170501161301
6,170501161302
47,170501161302
48,170501161302
6,170501161303
47,170501161303
48,170501161303
6,170501160107
47,170501160107
49,170501160107
6,170501160704
47,170501160704
49,170501160704
6,170501160705
47,170501160705
49,170501160705
6,170501160901
47,170501160901
49,170501160901
6,170501160903
47,170501160903
49,170501160903
6,170501161002
47,170501161002
49,170501161002
6,170501161003
47,170501161003
49,170501161003
6,170501161004
47,170501161004
49,170501161004
6,170501160203
47,170501160203
49,170501160203
6,170501160204
47,170501160204
49,170501160204
6,170501160205
47,170501160205
49,170501160205
6,170501160301
47,170501160301
49,170501160301
6,170501160302
47,170501160302
49,170501160302
6,170501160303
47,170501160303
49,170501160303
6,170501160401
47,170501160401
49,170501160401
6,170501160402
47,170501160402
49,170501160402
6,170501160403
47,170501160403
49,170501160403
6,170501160404
47,170501160404
49,170501160404
6,170501160501
47,170501160501
49,170501160501
6,170501160502
47,170501160502
49,170501160502
6,170501160504
47,170501160504
49,170501160504
6,170501160604
47,170501160604
49,170501160604
6,170501160701
47,170501160701
49,170501160701
6,170501160702
47,170501160702
49,170501160702
6,170501160703
47,170501160703
49,170501160703
6,170501161008
47,170501161008
49,170501161008
6,170501161304
47,170501161304
49,170501161304
6,170501161305
47,170501161305
49,170501161305
6,170501161401
47,170501161401
49,170501161401
6,170501161402
47,170501161402
49,170501161402
6,170501161403
47,170501161403
49,170501161403
6,170501161404
47,170501161404
49,170501161404
6,170501161405
47,170501161405
49,170501161405
6,170501161406
47,170501161406
49,170501161406
6,170501170102
47,170501170102
49,170501170102
6,171200010202
47,171200010202
49,171200010202
6,171200010203
47,171200010203
49,171200010203
6,171200010204
47,171200010204
49,171200010204
6,171200010701
47,171200010701
49,171200010701
6,171200020305
47,171200020305
49,171200020305
6,171200020307
47,171200020307
49,171200020307
40,170501160101
47,170501160101
48,170501160101
40,170501160103
47,170501160103
48,170501160103
40,170501160104
47,170501160104
48,170501160104
40,170702010501
47,170702010501
48,170702010501
6,170501161301
46,170501161301
48,170501161301
49,170501161301
6,170501161302
46,170501161302
48,170501161302
49,170501161302
6,170501161303
46,170501161303
48,170501161303
49,170501161303
6,170501161305
46,170501161305
48,170501161305
49,170501161305
6,170501180104
46,170501180104
48,170501180104
49,170501180104
6,170501170102
46,170501170102
48,170501170102
49,170501170102
6,170501170103
46,170501170103
48,170501170103
49,170501170103
6,170501170104
46,170501170104
48,170501170104
49,170501170104
6,170501180101
46,170501180101
48,170501180101
49,170501180101
6,170501180102
46,170501180102
48,170501180102
49,170501180102
6,170501160105
47,170501160105
48,170501160105
49,170501160105
6,170501160106
47,170501160106
48,170501160106
49,170501160106
6,170501160107
47,170501160107
48,170501160107
49,170501160107
6,170501160303
47,170501160303
48,170501160303
49,170501160303
6,170501160404
47,170501160404
48,170501160404
49,170501160404
6,170501160501
47,170501160501
48,170501160501
49,170501160501
6,170501160502
47,170501160502
48,170501160502
49,170501160502
6,170501160503
47,170501160503
48,170501160503
49,170501160503
6,170501160504
47,170501160504
48,170501160504
49,170501160504
6,170501160601
47,170501160601
48,170501160601
49,170501160601
6,170501160602
47,170501160602
48,170501160602
49,170501160602
6,170501160603
47,170501160603
48,170501160603
49,170501160603
6,170501160604
47,170501160604
48,170501160604
49,170501160604
6,170501160701
47,170501160701
48,170501160701
49,170501160701
6,170501161204
47,170501161204
48,170501161204
49,170501161204
6,170501161302
47,170501161302
48,170501161302
49,170501161302
6,170501161303
47,170501161303
48,170501161303
49,170501161303
6,170501161304
47,170501161304
48,170501161304
49,170501161304
6,170501161305
47,170501161305
48,170501161305
49,170501161305
6,160401011001
6,160401011002
6,160401011003
6,160401020101
6,160401020102
6,160401020103
6,160401020205
6,160401020207
6,160401020208
6,160401060101
6,160401060102
6,160401060201
6,160401060202
6,160401060203
6,160401060204
6,160401090103
6,160401090105
6,170501021401
6,170501021402
6,170501021501
6,170501021502
6,170501030101
6,170501030102
6,170501030103
6,170501030203
6,170501030207
6,170501030208
6,170501030301
6,170501030302
6,170501030303
6,170501030304
6,170501030305
6,170501030306
6,170501030307
6,170501030308
6,170501030309
6,170501030407
6,170501040401
6,170501040402
6,170501040403
6,170501040501
6,170501040502
6,170501040503
6,170501040504
6,170501040505
6,170501040601
6,170501040602
6,170501040703
6,170501040704
6,170501040802
6,170501040901
6,170501040902
6,170501040903
6,170501040904
6,170501040905
6,170501041001
6,170501041002
6,170501041003
6,170501041004
6,170501041101
6,170501041102
6,170501041103
6,170501041201
6,170501041202
6,170501041203
6,170501041204
6,170501041205
6,170501041301
6,170501041302
6,170501041303
6,170501041304
6,170501041305
6,170501041401
6,170501041402
6,170501041403
6,170501041501
6,170501041502
6,170501041601
6,170501041602
6,170501041603
6,170501041604
6,170501041605
6,170501041701
6,170501041702
6,170501041704
6,170501041705
6,170501050905
6,170501050906
6,170501080101
6,170501080102
6,170501080103
6,170501080104
6,170501080105
6,170501080201
6,170501080202
6,170501080203
6,170501080204
6,170501080302
6,170501020701
6,170501040303
6,170501040604
6,170501040801
6,170501050602
6,170501050901
6,170501050902
6,170501050903
6,170501050904
6,170501040101
6,170501040102
6,170501040201
6,170501040202
6,170501040203
6,170501040302
6,170501040304
6,170501050101
6,170501050102
6,170501050103
6,170501050104
6,170501050105
6,170501050106
6,170501050107
6,170501050201
6,170501050202
6,170501050203
6,170501050204
6,170501050301
6,170501050302
6,170501050303
6,170501050401
6,170501050402
6,170501050403
6,170501050404
6,170501050405
6,170501050406
6,170501050501
6,170501050502
6,170501050503
6,170501050504
6,170501050505
6,170501050506
6,170501050507
6,170501050508
6,170501050509
6,170501050603
6,170501050604
6,170501050605
6,170501050701
6,170501050702
6,170501050703
6,170501050704
6,170501050705
6,170501050706
6,170501050707
6,170501050801
6,170501050802
6,170501050803
6,170501050804
6,170501050805
6,170501060101
6,170501060102
6,170501060206
6,160203080106
6,160203080107
6,160203070201
6,160203070202
6,160203070301
6,160203070302
6,160203070303
6,160203070304
6,160203070401
6,160203070402
6,160203070403
6,160203070601
6,160203070602
6,160401010301
6,160401010401
6,160401010402
6,160401010403
6,160401010404
6,160401010405
6,160401010406
6,160401010407
6,160401010408
6,160401020301
6,160401020303
6,170402190703
6,170402190704
6,170402190705
6,170402190706
6,170402190902
6,170402190903
6,170402190904
6,170402190905
6,170402190906
6,170402130106
6,170402130107
6,170402130108
6,170402130201
6,170402130203
6,170402130205
6,170402130301
6,170402130302
6,170402130303
6,170402130304
6,170402130305
6,170402130306
6,170402130307
6,170402130308
6,170402130309
6,170402130310
6,170402130401
6,170402130402
6,170402130403
6,170402130404
6,170402130405
6,170402130601
6,170402130602
6,170402130603
6,170402130604
6,170402130701
6,170402130702
6,170402110110
6,170402110111
6,170402110201
6,170402100101
6,170402100102
6,170402100104
6,170402100201
6,170501021206
6,170501021207
6,170501021208
6,170501021301
6,170501021302
6,170501021303
6,170501021304
6,170501021305
6,170501021306
6,170501021403
6,170501021404
6,170501021405
6,170501021406
6,170501021407
6,170501021503
6,170501021601
6,170501021602
6,170501021603
6,170501021604
6,170501021605
6,170501021606
6,170402210803
6,170402210804
6,170402210901
6,170402210902
6,170402210903
6,170402210904
6,170402110105
6,170402110112
6,170402130202
6,170402130204
6,170402130506
6,170402130507
6,170402130508
6,170402130510
6,170402130511
6,170402130512
6,170402130513
6,170402130605
6,170402130703
6,170402130704
6,170402130802
6,170402110202
6,170402110204
6,170402110205
6,170402100103
6,170402100105
6,170402100202
6,170402100204
6,170402100207
6,170402100301
6,170501010101
6,170501010102
6,170501010103
6,170501010104
6,170501010201
6,170501010202
6,170501010203
6,170501010204
6,170501010205
6,170501010303
6,170501021701
6,170501021702
6,170501021703
6,170501021704
6,170501030104
6,170501030105
6,170501030201
6,170501030204
6,170501030209
6,170501030401
6,170501010304
6,170501010305
6,170501010306
6,170501010401
6,170501010402
6,170501010403
6,170501010404
6,170501010405
6,170501010501
6,170501010502
6,170501010503
6,170501010504
6,170501010505
6,170501010602
6,170501010603
6,170501010605
6,170501010606
6,170501010701
6,170501010702
6,170501010703
6,170501010704
6,170501010803
6,170501010805
6,170501010806
6,170501010807
6,170501010808
6,170501011007
6,170501011104
6,170501020302
6,170501020304
6,170501020305
6,170501020306
6,170501020401
6,170501020402
6,170501020405
6,170501020502
6,170501020503
6,170501020601
6,170501020602
6,170501020603
6,170501020604
6,170501020605
6,170501020901
6,170501020902
6,170501020903
6,170501021001
6,170501021002
6,170501021003
6,170501021201
6,170501020101
6,170501020102
6,170501020103
6,170501020104
6,170501020105
6,170501020106
6,170501020107
6,170501020108
6,170501020201
6,170501020202
6,170501020203
6,170501020204
6,170501020205
6,170501020206
6,170501020207
6,170501020208
6,170501020301
6,170501020303
6,170501020501
6,170501040103
6,170501040104
6,170501040105
6,170501040106
6,170501040301
6,170402090401
6,170402090402
6,170402090403
6,170402090404
6,170402090405
6,170402090406
6,170402090501
6,170402090502
6,170402090503
6,170402090504
6,170402090505
6,170402090601
6,170402090602
6,170402090603
6,170402090900
6,170402091005
6,170402091101
6,170402091102
6,170402091103
6,170402091104
6,170402091105
6,170402091106
6,170402091201
6,170402091202
6,170402091203
6,170402091204
6,170402091205
6,170402091206
6,170402091207
6,170402091208
6,170402091301
6,170402091302
6,170402091303
6,170402091304
6,170402091305
6,170402091306
6,170402091307
6,170402100203
6,170402100205
6,170402100206
6,170402100305
6,170402100405
6,170402100503
6,170402100504
6,170402100601
6,170402100602
6,170402100603
6,170402100604
6,170402100605
6,170402100704
6,170402100803
6,170402100901
6,170402100902
6,170402100903
6,170402100905
6,170402110104
6,170402110301
6,170402110302
6,170402110303
6,170402110304
6,170402110401
6,170402110402
6,170402110403
6,170402110404
6,170402110405
6,170402100401
6,170402100402
6,170402100403
6,170402100404
6,170402110203
6,170402110206
6,170402110207
6,170402110406
6,170402110407
6,170402120101
6,170402120102
6,170402120103
6,170402120104
6,170402120105
6,170402120106
6,170402120107
6,170402120108
6,170402120201
6,170402120202
6,170402120203
6,170402120301
6,170402120302
6,170402120303
6,170402120401
6,170402120402
6,170402120403
6,170402120501
6,170402120503
6,170402120502
6,170402120601
6,170402120602
6,170402120603
6,170402120604
6,170402120605
6,170402120606
6,170402120607
6,170402120608
6,170402120701
6,170402120702
6,170402120703
6,170402120704
6,170402120801
6,170402120802
6,170402120803
6,170402120901
6,170402120902
6,170402120903
6,170402120904
6,170402120905
6,170402121001
6,170402121002
6,170402121003
6,170402121004
6,170402121005
6,170402121006
6,170402121101
6,170402121102
6,170402121103
6,170402121104
6,170402121105
6,170402121203
6,170402121205
6,170402121207
6,170402121208
6,170402121301
6,170402121302
6,170402121303
6,170402121304
6,170402121305
6,170402121306
6,170402130501
6,170402130502
6,170402130503
6,170402130504
6,170402130505
6,170402130509
6,170402130705
6,170402130706
6,170402130707
6,170402130708
6,170402130709
6,170402130801
6,170402130803
6,170402130804
6,170402130805
6,170402130901
6,170402130902
6,170402130903
6,170402130904
6,170402130905
6,170402130906
6,170402130907
6,170501011105
6,170501011106
6,170501011107
6,170501011108
6,170501020403
6,170501020404
6,170501020406
6,170501020407
6,170501020408
6,170501020504
6,170501020505
6,170501020506
6,170501020606
6,170501020607
6,170501020702
6,170501020703
6,170501020704
6,170501020801
6,170501020802
6,170501020803
6,170402110101
6,170402110102
6,170402110103
6,170402110106
6,170402110107
6,170402110108
6,170402110109
6,170402110113
6,170402130101
6,170402130102
6,170402130103
6,170402130104
6,170402130105
6,170501020804
6,170501020805
6,170501020806
6,170501020904
6,170501021004
6,170501021101
6,170501021102
6,170501021103
6,170501021104
6,170501021105
6,170501021106
6,170501021107
6,170501021202
6,170501021203
6,170501021204
6,170501021205
6,160203080101
6,160203080102
6,160203080104
6,160203080110
6,160203080701
6,160203081401
6,160203081402
6,160203081405
6,160203081406
6,160203081407
11,160203090401
11,170402100301
11,170402090201
11,170402090203
11,170402090204
11,170402090205
11,170402090305
11,170402090401
11,170402090402
11,170402090403
11,170402090404
11,170402090405
11,170402090501
11,170402090504
11,170402090900
11,170402100305
11,170402100405
11,170402100503
11,170402100504
11,170402100702
11,170402100703
11,170402100704
11,170402100803
11,170402100901
11,170402100902
11,170402100903
11,170402100904
11,170402100905
11,170402100302
11,170402100303
11,170402100304
11,170402100402
11,170402100403
11,170402100404
11,170402061007
11,160203081407
11,160203090602
6,170501040601
8,170501040601
6,170501040602
8,170501040602
6,170501040603
8,170501040603
6,170501040703
8,170501040703
6,170501040704
8,170501040704
6,170501040802
8,170501040802
6,170501041201
8,170501041201
6,170501041202
8,170501041202
6,170501020701
8,170501020701
6,170501040604
8,170501040604
6,170501040705
8,170501040705
6,170501020702
8,170501020702
6,170501040602
9,170501040602
6,170501040603
9,170501040603
6,170501040703
9,170501040703
6,170501041201
9,170501041201
6,170501041202
9,170501041202
6,170501020701
9,170501020701
6,170501040303
9,170501040303
6,170501040604
9,170501040604
6,170501040701
9,170501040701
6,170501040702
9,170501040702
6,170501040705
9,170501040705
6,170501040801
9,170501040801
6,170501050602
9,170501050602
6,170501040302
9,170501040302
6,170501040304
9,170501040304
6,170501050506
9,170501050506
6,170501050507
9,170501050507
6,170501050601
9,170501050601
6,170501050603
9,170501050603
6,170501050604
9,170501050604
6,170501020601
9,170501020601
11,160101020205
11,160102010602
11,160102010603
11,160102010609
11,160102010701
11,160102010702
11,160102010703
11,160102010704
11,160102010705
11,160102020101
11,160102020201
11,160102020202
11,160102020203
11,160102020301
11,160102020303
11,160102040101
11,160102040103
11,160102040104
11,160102040106
11,160102040203
11,160102040205
11,160203090101
11,160203090102
11,160203090104
11,160203090201
11,160203090202
11,160203090206
11,160101020204
11,160101020203
11,170401030406
11,170401030410
11,170401030407
11,170401050101
11,170401050105
11,170401050102
11,170401050103
11,170401050104
11,140401010501
11,140401010901
11,140401010905
11,140401010906
11,140401010908
11,170401050204
11,170401050301
11,140401011001
11,160101020103
11,160101020202
11,170402080608
11,170402090101
11,170402090102
11,170402090103
11,170402090104
11,170402090105
11,170402090106
11,170402090107
11,170402090108
11,170402090109
11,170402090202
11,170402090301
11,170402090302
11,170402090303
11,170402090304
11,170401050106
11,170401050107
11,170401050201
11,170402100501
11,170402100502
11,170402100701
11,170402100801
11,170402100802
11,170401050109
11,170401050108
11,170401050205
11,170401050203
11,170401050304
11,170401050303
11,170401050202
11,170401050302
11,170401050306
11,170401050305
11,170402050101
11,170402050102
11,170402060603
11,170402060701
11,170402060703
11,170402060704
11,170402060801
11,170402060802
11,170402060803
11,170402060804
11,170402060806
11,170401030201
11,170402060903
11,170402061002
11,170402061003
11,170402061004
11,170402061005
11,170402061006
11,170402061008
11,170402061009
11,170402070101
11,170402070102
11,170402070103
11,170402070104
11,170402070201
11,170402070202
11,170402070203
11,170402070204
11,170402070205
11,170402070206
11,170402070207
11,170402070208
11,170402070209
11,170402070210
11,170402070301
11,170402070303
11,170402070304
11,170402070305
11,170402070306
11,170402070307
11,170402070401
11,170402070402
11,170402070403
11,170402070404
11,170402070407
11,170402080101
11,170402080102
11,170402080104
11,170402080105
11,170402080106
11,170402080107
11,170402080108
11,170402080201
11,170402080202
11,170402080203
11,170402080204
11,170402080205
11,170402080208
11,170402080209
11,170402080302
11,170402080303
11,170402080304
11,170401030401
11,170401030402
11,170401030404
11,170401030403
11,170401030405
11,140401010202
11,140401010402
11,140401010401
11,140401010503
